"id","Sucursal","internal_id","is_local","caja","cuser","out_of_time","Creación de orden","Proceso de orden","Entrega de orden","Orden cancelada","Hora deseada","Usuario","Estatus","Tipo de pago","total","stars","review","coupon","Sub tipo de pago","pc_id","status_id","Id cajero","crname","pay_id","Usuario subsidio/Meal plan","Nómina","ceco","Platillos","Ingredientes","description"
52448818,"Davilas CCU","70",0,1,"Team",,"11:29:28 28-08-2023",,,"11:29:31 28-08-2023","2023-08-28 11:30:00","Caja Davilas UDEM","Cancelada","Tarjeta ",122,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","CON QUESO $0.00",""
52452834,"Davilas CCU","71",0,1,"Andres",,"12:58:27 28-08-2023",,,"12:58:31 28-08-2023","2023-08-28 13:00:00","Caja Davilas UDEM","Cancelada","Tarjeta ",67,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00","SALSA BBQ $6.00",""
52452947,"Davilas CCU","72",0,1,"Andres",,"13:00:24 28-08-2023","13:00:29 28-08-2023","13:05:36 28-08-2023",,"2023-08-28 13:00:24","Caja Davilas UDEM","Entregada","Tarjeta Tarjeta Debito",67,,,"0.00","Tarjeta Debito",,4,4086,,2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00","SALSA BBQ $6.00",""
52452963,"Davilas CCU","73",0,1,"Gerardo",,"13:00:45 28-08-2023","13:00:49 28-08-2023","13:21:27 28-08-2023",,"2023-08-28 13:05:00","Caja Davilas UDEM","Entregada","Tarjeta Tarjeta Credito",125,,,"0.00","Tarjeta Credito",,4,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52453549,"Davilas CCU","74",0,1,"SergioGonzález",,"13:09:29 28-08-2023","13:09:32 28-08-2023","13:19:33 28-08-2023",,"2023-08-28 13:10:00","Caja Davilas UDEM","Entregada","Tarjeta Tarjeta Debito",192,,,"0.00","Tarjeta Debito",,4,4086,,2,"  ",,,"CAMPECHANA Estandar 2 $0.00","CON QUESO $0.00",""
52454143,"Davilas CCU","75",0,1,"Leo Tamez",,"13:18:04 28-08-2023",,,"13:18:08 28-08-2023","2023-08-28 13:18:04","Caja Davilas UDEM","Cancelada","Tarjeta ",190,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00,TORTA DE PIERNA Estandar 1 $0.00",,""
52454258,"Davilas CCU","76",0,1,"Leo Tamez",,"13:19:43 28-08-2023","13:19:48 28-08-2023","13:28:15 28-08-2023",,"2023-08-28 13:19:43","Caja Davilas UDEM","Entregada","Tarjeta Tarjeta Debito",190,,,"0.00","Tarjeta Debito",,4,4086,,2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00,TORTA DE PIERNA Estandar 1 $0.00",,""
52457963,"Davilas CCU","77",0,1,"Diego Matínez",,"14:18:42 28-08-2023","14:18:45 28-08-2023","14:30:56 28-08-2023",,"2023-08-28 14:18:42","Caja Davilas UDEM","Entregada","Tarjeta Tarjeta Debito",109,,,"0.00","Tarjeta Debito",,4,4086,,2,"  ",,,"PAPA ASADA CON CARNE ASADA Estandar 1 $0.00","SIN TOCINO $0.00,PORCION EXTRA DE CARNE ASADA $12.00","PAPA ASADA CON CARNE ASADA Estandar: Voy a ir por el pedido a las 230\n"
52458212,"Davilas CCU","78",0,1,"Sarah",,"14:22:49 28-08-2023","14:22:53 28-08-2023","14:34:34 28-08-2023",,"2023-08-28 14:50:00","Caja Davilas UDEM","Entregada","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,4,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BBQ $0.00",""
52458897,"Davilas CCU","79",0,1,"LuisaArreola",,"14:33:32 28-08-2023","14:33:35 28-08-2023","14:42:21 28-08-2023",,"2023-08-28 14:35:00","Caja Davilas UDEM","Entregada","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,4,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","CON QUESO $0.00",""
52459798,"Davilas CCU","80",0,1,"Diego Matínez",,"14:47:29 28-08-2023","14:47:34 28-08-2023","14:52:44 28-08-2023",,"2023-08-28 14:47:29","Caja Davilas UDEM","Entregada","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,4,4086,,2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00",,""
52462821,"Davilas CCU","81",0,1,"AxelArizpe",,"15:46:34 28-08-2023","15:46:37 28-08-2023","15:49:04 28-08-2023",,"2023-08-28 15:50:00","Caja Davilas UDEM","Entregada","Tarjeta Tarjeta Debito",125,,,"0.00","Tarjeta Debito",,4,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,COCA LIGHT Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52482748,"Davilas CCU","82",0,1,"JorgeVladimirRodríguezBerino",,"13:12:00 29-08-2023",,,"13:21:06 29-08-2023","2023-08-29 14:00:00","Caja Davilas UDEM","Cancelada","Tarjeta ",105,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BBQ $0.00","Favor de poner para llevar"
52483586,"Davilas CCU","83",0,1,"Ramon",,"13:23:43 29-08-2023","13:23:48 29-08-2023","13:30:24 29-08-2023",,"2023-08-29 13:25:00","Caja Davilas UDEM","Entregada","Tarjeta Tarjeta Debito",153,,,"0.00","Tarjeta Debito",,4,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00,ORDEN PAPAS ESPECIALES Estandar 1 $0.00","CON QUESO $0.00",""
52484128,"Davilas CCU","84",0,1,"LuzReyes",,"13:31:49 29-08-2023",,,"13:31:51 29-08-2023","2023-08-29 13:35:00","Caja Davilas UDEM","Cancelada","Tarjeta ",117,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"PAPA ASADA CON CARNE ASADA Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00",,""
52484138,"Davilas CCU","85",0,1,"Valeria",,"13:31:59 29-08-2023",,,"13:32:05 29-08-2023","2023-08-29 13:35:00","Caja Davilas UDEM","Cancelada","Tarjeta ",117,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"PAPA ASADA CON CARNE ASADA Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00",,""
52484377,"Davilas CCU","86",0,1,"Valeria",,"13:36:04 29-08-2023","13:36:09 29-08-2023","13:43:27 29-08-2023",,"2023-08-29 13:40:00","Caja Davilas UDEM","Entregada","Tarjeta Tarjeta Debito",117,,,"0.00","Tarjeta Debito",,4,4086,,2,"  ",,,"PAPA ASADA CON CARNE ASADA Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00",,""
52484477,"Davilas CCU","87",0,1,"LuzReyes",,"13:37:44 29-08-2023","13:37:45 29-08-2023","13:43:29 29-08-2023",,"2023-08-29 13:40:00","Caja Davilas UDEM","Entregada","Tarjeta Tarjeta Debito",75,,,"0.00","Tarjeta Debito",,4,4086,,2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00",,""
52488743,"Davilas CCU","88",0,1,"LorenaMoralesVázquez",,"14:47:16 29-08-2023","14:47:20 29-08-2023","14:58:37 29-08-2023",,"2023-08-29 14:50:00","Caja Davilas UDEM","Entregada","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,4,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BBQ $0.00",""
52488895,"Davilas CCU","89",0,1,"SofiaAlvarado",,"14:49:59 29-08-2023","14:50:05 29-08-2023","14:58:40 29-08-2023",,"2023-08-29 14:50:00","Caja Davilas UDEM","Entregada","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,4,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52490474,"Davilas CCU","90",0,1,"DiegoRamirez",,"15:18:40 29-08-2023","15:18:43 29-08-2023","15:29:15 29-08-2023",,"2023-08-29 15:45:00","Caja Davilas UDEM","Entregada","Tarjeta Tarjeta Debito",92,,,"0.00","Tarjeta Debito",,4,4086,,2,"  ",,,"TORTA DE PIERNA Estandar 1 $0.00",,"TORTA DE PIERNA Estandar: Sin tomate y sin crema porfavor\n"
52510849,"Davilas CCU","91",0,1,"EmiliaCelis",,"12:58:08 30-08-2023","12:58:13 30-08-2023","13:02:04 30-08-2023",,"2023-08-30 13:00:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",125,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,REFRESO 600ml Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52513172,"Davilas CCU","92",0,1,"Valeria",,"13:35:20 30-08-2023","13:35:22 30-08-2023","13:46:13 30-08-2023",,"2023-08-30 13:35:20","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",117,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"PAPA ASADA CON CARNE ASADA Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00",,""
52519121,"Davilas CCU","93",0,1,"JoseGil",,"15:12:35 30-08-2023","15:12:41 30-08-2023","15:23:52 30-08-2023",,"2023-08-30 15:40:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52521466,"Davilas CCU","94",0,1,"LuzReyes",,"16:04:25 30-08-2023","16:04:25 30-08-2023","16:09:55 30-08-2023",,"2023-08-30 16:05:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",125,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52528681,"Davilas CCU","95",0,1,"Lino Gustavo Garza Gaona",,"07:47:14 31-08-2023","07:47:16 31-08-2023","12:55:19 31-08-2023",,"2023-08-31 13:00:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",98,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","SIN QUESO $0.00",""
52532992,"Davilas CCU","96",0,1,"Kaori",,"10:10:10 31-08-2023",,,"10:10:11 31-08-2023","2023-08-31 13:05:00","Caja Davilas UDEM","Cancelada","Tarjeta ",105,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52537495,"Davilas CCU","97",0,1,"JorgeVladimirRodríguezBerino",,"11:42:52 31-08-2023","11:42:55 31-08-2023","14:14:49 31-08-2023",,"2023-08-31 14:30:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",122,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","CON QUESO $0.00","BURRITO DE CARNE ASADA Estandar: Favor de poner para llevar \n"
52539885,"Davilas CCU","98",0,1,"DanielHerrera",,"12:31:57 31-08-2023","12:32:01 31-08-2023","12:47:03 31-08-2023",,"2023-08-31 13:20:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",105,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BBQ $0.00","CHICKEN TENDERS Estandar: Sin ninguna salsa o salsa aparte\n"
52540645,"Davilas CCU","99",0,1,"JoséRodrigoMarquezRosales",,"12:46:58 31-08-2023","12:47:03 31-08-2023","12:55:17 31-08-2023",,"2023-08-31 12:50:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",125,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","SALSA BBQ $0.00",""
52541003,"Davilas CCU","100",0,1,"Andres",,"12:53:41 31-08-2023","12:53:46 31-08-2023","12:55:22 31-08-2023",,"2023-08-31 12:55:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",66,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN DE PAPAS Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","ADEREZO RANCH $6.00",""
52541127,"Davilas CCU","101",0,1,"Bernardo",,"12:55:36 31-08-2023","12:55:41 31-08-2023","13:02:51 31-08-2023",,"2023-08-31 12:55:36","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BBQ $0.00",""
52541204,"Davilas CCU","102",0,1,"Amauri",,"12:57:00 31-08-2023","12:57:04 31-08-2023","13:02:59 31-08-2023",,"2023-08-31 13:00:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",144,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00,ORDEN DE PAPAS Estandar 1 $0.00","CON QUESO $0.00,ADEREZO RANCH $6.00",""
52541476,"Davilas CCU","103",0,1,"Daira Reyes",,"13:02:12 31-08-2023","13:02:14 31-08-2023","13:06:22 31-08-2023",,"2023-08-31 13:02:12","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE RES Estandar 1 $0.00",,""
52545712,"Davilas CCU","104",0,1,"Lino Gustavo Garza Gaona",,"14:05:35 31-08-2023","14:05:39 31-08-2023","15:35:52 31-08-2023",,"2023-08-31 15:50:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",55,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00",,""
52545814,"Davilas CCU","105",0,1,"VeronicaGómez",,"14:06:56 31-08-2023",,,"14:06:57 31-08-2023","2023-08-31 14:10:00","Caja Davilas UDEM","Cancelada","Tarjeta ",92,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"ORDEN TACOS DE CARNE ASADA Estandar 1 $0.00","MAIZ $0.00,CON QUESO $0.00",""
52545836,"Davilas CCU","106",0,1,"Aurora",,"14:07:16 31-08-2023","14:07:19 31-08-2023","14:15:19 31-08-2023",,"2023-08-31 14:10:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",96,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"CAMPECHANA Estandar 1 $0.00","CON QUESO $0.00",""
52545970,"Davilas CCU","107",0,1,"Karla",,"14:09:12 31-08-2023","14:09:15 31-08-2023","14:16:55 31-08-2023",,"2023-08-31 14:10:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",92,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN TACOS DE CARNE ASADA Estandar 1 $0.00","MAIZ $0.00,CON QUESO $0.00","Es para llevar"
52546178,"Davilas CCU","108",0,1,"VeronicaGómez",,"14:12:16 31-08-2023","14:12:20 31-08-2023","14:17:52 31-08-2023",,"2023-08-31 14:15:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",92,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"ORDEN TACOS DE CARNE ASADA Estandar 1 $0.00","MAIZ $0.00,CON QUESO $0.00",""
52546614,"Davilas CCU","109",0,1,"Guillermo Garza",,"14:19:09 31-08-2023","14:19:14 31-08-2023","14:23:00 31-08-2023",,"2023-08-31 14:19:09","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",129,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BBQ $0.00",""
52548491,"Davilas CCU","110",0,1,"paloma",,"14:48:06 31-08-2023","14:48:12 31-08-2023","14:59:03 31-08-2023",,"2023-08-31 14:50:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",97,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"PAPA ASADA CON CARNE ASADA Estandar 1 $0.00",,""
52557168,"Davilas CCU","111",0,1,"Javier",,"18:40:36 31-08-2023","18:40:42 31-08-2023","18:53:46 31-08-2023",,"2023-08-31 19:10:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",96,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"DEDOS DE QUESO Estandar 1 $0.00",,""
52566227,"Davilas CCU","112",0,1,"JorgeVladimirRodríguezBerino",,"10:38:02 01-09-2023","10:38:03 01-09-2023","12:49:53 01-09-2023",,"2023-09-01 13:10:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",125,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,AGUA CIEL SABOR Estandar 1 $0.00","SALSA BBQ $0.00,LIMON $0.00","BONELESS Estandar: Favor de poner para llevar\n"
52568972,"Davilas CCU","113",0,1,"JoseArcadioSotoRamirez",,"11:28:11 01-09-2023","11:28:15 01-09-2023","11:57:00 01-09-2023",,"2023-09-01 11:30:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",205,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00,PAPA ASADA CON CARNE ASADA Estandar 1 $0.00","PORCION EXTRA DE TROMPO $10.00",""
52569823,"Davilas CCU","114",0,1,"Pamela",,"11:44:39 01-09-2023","11:44:42 01-09-2023","11:53:13 01-09-2023",,"2023-09-01 11:45:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",40,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN DE PAPAS Estandar 1 $0.00",,""
52570811,"Davilas CCU","115",0,1,"MatíasValdez",,"12:05:12 01-09-2023","12:05:18 01-09-2023","12:50:10 01-09-2023",,"2023-09-01 13:05:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",123,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CAMPECHANA Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00,SALSA BÚFALO Estandar 1 $0.00","CON QUESO $0.00",""
52571221,"Davilas CCU","116",0,1,"norberto ",,"12:13:40 01-09-2023","12:13:44 01-09-2023","12:26:05 01-09-2023",,"2023-09-01 12:13:40","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",105,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BBQ $0.00",""
52572678,"Davilas CCU","117",0,1,"Karla",,"12:39:23 01-09-2023","12:39:24 01-09-2023","12:54:49 01-09-2023",,"2023-09-01 12:40:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00","Le podran agregar ranch por favorCHICKEN TENDERS Estandar: Le pueden agregar ranch por favor\n"
52572692,"Davilas CCU","118",0,1,"JoséRodrigoMarquezRosales",,"12:39:41 01-09-2023","12:39:48 01-09-2023","12:44:03 01-09-2023",,"2023-09-01 12:40:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",60,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN DE PAPAS Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00",,""
52572809,"Davilas CCU","119",0,1,"Guillermo Garza",,"12:41:39 01-09-2023","12:41:44 01-09-2023","12:46:42 01-09-2023",,"2023-09-01 12:41:39","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",129,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BBQ $0.00",""
52573128,"Davilas CCU","120",0,1,"Angel Garcia Moreno",,"12:47:38 01-09-2023","12:47:45 01-09-2023","12:52:07 01-09-2023",,"2023-09-01 12:47:38","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00","BONELESS Estandar: Aderezo Ranch\n"
52575680,"Davilas CCU","121",0,1,"MaríaEugeniaRamos",,"13:27:11 01-09-2023",,,"13:27:13 01-09-2023","2023-09-01 13:30:00","Caja Davilas UDEM","Cancelada","Tarjeta ",98,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","SIN QUESO $0.00","BURRITO DE CARNE ASADA Estandar: Agreguen ranch porfavor \n"
52578630,"Davilas CCU","122",0,1,"Cecilia HP",,"14:10:58 01-09-2023","14:11:03 01-09-2023","14:13:18 01-09-2023",,"2023-09-01 14:10:58","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","CON QUESO $0.00",""
52584366,"Davilas CCU","123",0,1,"PatricioMolanoGalvan",,"15:41:31 01-09-2023","15:41:34 01-09-2023","15:50:40 01-09-2023",,"2023-09-01 15:45:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",116,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"CAMPECHANA Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","CON QUESO $0.00",""
52584395,"Davilas CCU","124",0,1,"Amauri",,"15:41:58 01-09-2023","15:42:01 01-09-2023","15:50:42 01-09-2023",,"2023-09-01 15:45:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","CON QUESO $0.00",""
52653907,"Davilas CCU","125",0,1,"FranciscoBerrones",,"11:20:12 04-09-2023","11:20:15 04-09-2023","11:48:58 04-09-2023",,"2023-09-04 11:20:12","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52654009,"Davilas CCU","126",0,1,"DiegoLinares",,"11:22:29 04-09-2023","11:22:33 04-09-2023","11:48:50 04-09-2023",,"2023-09-04 11:25:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52654526,"Davilas CCU","127",0,1,"Mario",,"11:34:07 04-09-2023","11:34:11 04-09-2023","11:48:51 04-09-2023",,"2023-09-04 11:34:11","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",125,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52654644,"Davilas CCU","128",0,1,"David",,"11:36:15 04-09-2023","11:36:20 04-09-2023","11:46:27 04-09-2023",,"2023-09-04 11:36:15","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",158,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 2 $0.00,FUZE TEA Estandar 2 $0.00",,""
52654907,"Davilas CCU","129",0,1,"JorgeVladimirRodríguezBerino",,"11:42:04 04-09-2023","11:42:06 04-09-2023","14:12:11 04-09-2023",,"2023-09-04 14:30:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",122,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE RES Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SIN VERDURA $0.00","HAMBURGUESA DE RES Estandar: Favor de que la hamburguesa no tenga tomate por favor\n"
52654922,"Davilas CCU","130",0,1,"Santiago",,"11:42:16 04-09-2023","11:42:21 04-09-2023","12:09:38 04-09-2023",,"2023-09-04 11:45:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",105,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52657236,"Davilas CCU","131",0,1,"JoséRodrigoMarquezRosales",,"12:30:02 04-09-2023","12:30:03 04-09-2023","12:35:51 04-09-2023",,"2023-09-04 12:30:02","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",116,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CAMPECHANA Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","CON QUESO $0.00",""
52658928,"Davilas CCU","132",0,1,"norberto ",,"13:02:21 04-09-2023","13:02:26 04-09-2023","13:08:49 04-09-2023",,"2023-09-04 13:02:21","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",105,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BBQ $0.00",""
52659557,"Davilas CCU","133",0,1,"Ximena",,"13:11:25 04-09-2023","13:11:32 04-09-2023","13:23:33 04-09-2023",,"2023-09-04 13:15:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00",,""
52659580,"Davilas CCU","134",0,1,"norberto ",,"13:11:43 04-09-2023","13:11:47 04-09-2023","13:17:16 04-09-2023",,"2023-09-04 13:11:43","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BBQ $0.00",""
52659955,"Davilas CCU","135",0,1,"Andres",,"13:17:03 04-09-2023","13:17:08 04-09-2023","13:23:36 04-09-2023",,"2023-09-04 13:20:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",125,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52660744,"Davilas CCU","136",0,1,"XimenaArellano",,"13:26:15 04-09-2023","13:26:19 04-09-2023","13:31:21 04-09-2023",,"2023-09-04 13:30:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",97,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"PAPA ASADA CON CARNE ASADA Estandar 1 $0.00","SIN CREMA $0.00",""
52663675,"Davilas CCU","137",0,1,"GaelArias",,"14:12:05 04-09-2023","14:12:09 04-09-2023","14:23:29 04-09-2023",,"2023-09-04 14:15:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",127,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,AGUA 1 LITRO Estandar 1 $0.00","SALSA BÚFALO $0.00",""
